token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
12661,755AP29-SG,755AP29,,-1.000000,100,,NSE,1.000000
12686,MBAPL-EQ,MBAPL,,-1.000000,1,,NSE,5.000000
12716,TEAMLEASE-EQ,TEAMLEASE,,-1.000000,1,,NSE,10.000000
12847,KRISHANA-EQ,KRISHANA,,-1.000000,1,,NSE,5.000000
12863,V1NSETEST-EQ,V1NSETEST,,-1.000000,1,,NSE,5.000000
12919,931SFL26-Z5,931SFL26,,-1.000000,1,,NSE,1.000000
13038,755BR32A-SG,755BR32A,,-1.000000,100,,NSE,1.000000
13092,ARHAM-SM,ARHAM,,-1.000000,1000,,NSE,5.000000
13102,SFMP73DD-MF,SFMP73DD,,-1.000000,1,,NSE,1.000000
13124,755GA32-SG,755GA32,,-1.000000,100,,NSE,1.000000
1313,HARRMALAYA-EQ,HARRMALAYA,,-1.000000,1,,NSE,1.000000
13134,763KA40-SG,763KA40,,-1.000000,100,,NSE,1.000000
13228,ABSLFTUBDG-MF,ABSLFTUBDG,,-1.000000,1,,NSE,1.000000
13234,ABSLFTUBRG-MF,ABSLFTUBRG,,-1.000000,1,,NSE,1.000000
13241,758HR30-SG,758HR30,,-1.000000,100,,NSE,1.000000
13242,764BR32-SG,764BR32,,-1.000000,100,,NSE,1.000000
1333,HDFCBANK-EQ,HDFCBANK,,-1.000000,1,,NSE,10.000000
1334,MARINE-BE,MARINE,,-1.000000,1,,NSE,1.000000
13243,765GA32-SG,765GA32,,-1.000000,100,,NSE,1.000000
1338,SDBL-EQ,SDBL,,-1.000000,1,,NSE,1.000000
13368,758JH31-SG,758JH31,,-1.000000,100,,NSE,1.000000
13382,763PY32-SG,763PY32,,-1.000000,100,,NSE,1.000000
13389,767TS35-SG,767TS35,,-1.000000,100,,NSE,1.000000
13393,769TN37-SG,769TN37,,-1.000000,100,,NSE,1.000000
13409,GPIL-EQ,GPIL,,-1.000000,1,,NSE,1.000000
13419,SUPREMEINF-BZ,SUPREMEINF,,-1.000000,1,,NSE,1.000000
13424,EMKAY-BE,EMKAY,,-1.000000,1,,NSE,1.000000
13482,916SCL25-ZW,916SCL25,,-1.000000,1,,NSE,1.000000
13492,939SCL27-ZZ,939SCL27,,-1.000000,1,,NSE,1.000000
13501,ALLCARGO-EQ,ALLCARGO,,-1.000000,1,,NSE,1.000000
13522,NECCLTD-EQ,NECCLTD,,-1.000000,1,,NSE,1.000000
13538,TECHM-EQ,TECHM,,-1.000000,1,,NSE,10.000000
13560,GRINDWELL-EQ,GRINDWELL,,-1.000000,1,,NSE,10.000000
13578,RBMINFRA-ST,RBMINFRA,,-1.000000,200,,NSE,5.000000
1362,64AP28-SG,64AP28,,-1.000000,100,,NSE,1.000000
13606,764KL34-SG,764KL34,,-1.000000,100,,NSE,1.000000
13619,764GA38-SG,764GA38,,-1.000000,100,,NSE,1.000000
1364,649GJ29-SG,649GJ29,,-1.000000,100,,NSE,1.000000
13621,764WB42-SG,764WB42,,-1.000000,100,,NSE,1.000000
13626,767NL33-SG,767NL33,,-1.000000,100,,NSE,1.000000
13644,BANKETFADD-EQ,BANKETFADD,,-1.000000,1,,NSE,1.000000
13656,ALICON-EQ,ALICON,,-1.000000,1,,NSE,5.000000
13658,GEECEE-EQ,GEECEE,,-1.000000,1,,NSE,5.000000
13668,MADHUCON-BE,MADHUCON,,-1.000000,1,,NSE,1.000000
13680,NRL-BE,NRL,,-1.000000,1,,NSE,1.000000
13719,759TS37-SG,759TS37,,-1.000000,100,,NSE,1.000000
13721,759TS40-SG,759TS40,,-1.000000,100,,NSE,1.000000
13731,CMNL-SM,CMNL,,-1.000000,750,,NSE,5.000000
13741,SHYAMTEL-BE,SHYAMTEL,,-1.000000,1,,NSE,1.000000
13779,755JK38-SG,755JK38,,-1.000000,100,,NSE,1.000000
13817,KAMOPAINTS-BE,KAMOPAINTS,,-1.000000,1,,NSE,1.000000
1383,855IREDA34-N3,855IREDA34,,-1.000000,1,,NSE,1.000000
13844,MMFL-EQ,MMFL,,-1.000000,1,,NSE,5.000000
13858,IIFLZC28A-NU,IIFLZC28A,,-1.000000,1,,NSE,1.000000
13875,JINDRILL-EQ,JINDRILL,,-1.000000,1,,NSE,5.000000
13878,769AP35-SG,769AP35,,-1.000000,100,,NSE,1.000000
13906,766WB39-SG,766WB39,,-1.000000,100,,NSE,1.000000
13913,757MH31-SG,757MH31,,-1.000000,100,,NSE,1.000000
13915,764HR31-SG,764HR31,,-1.000000,100,,NSE,1.000000
13960,766RJ33-SG,766RJ33,,-1.000000,100,,NSE,1.000000
13972,771AP36-SG,771AP36,,-1.000000,100,,NSE,1.000000
13982,JASH-EQ,JASH,,-1.000000,1,,NSE,5.000000
14047,SARLAPOLY-BE,SARLAPOLY,,-1.000000,1,,NSE,1.000000
14092,767AS33A-SG,767AS33A,,-1.000000,100,,NSE,1.000000
14098,766BR33-SG,766BR33,,-1.000000,100,,NSE,1.000000
14109,764UP36-SG,764UP36,,-1.000000,100,,NSE,1.000000
14154,UNOMINDA-EQ,UNOMINDA,,-1.000000,1,,NSE,10.000000
14168,759PY41-SG,759PY41,,-1.000000,100,,NSE,1.000000
14214,IMC1-N0,IMC1,,-1.000000,1,,NSE,1.000000
14224,IMC1-N2,IMC1,,-1.000000,1,,NSE,1.000000
14271,768BR33-SG,768BR33,,-1.000000,100,,NSE,1.000000
14309,INDIANB-EQ,INDIANB,,-1.000000,1,,NSE,5.000000
1432,668AP35A-SG,668AP35A,,-1.000000,100,,NSE,1.000000
14355,758KL49-SG,758KL49,,-1.000000,100,,NSE,1.000000
14366,IDEA-EQ,IDEA,,-1.000000,1,,NSE,1.000000
1443,671WB40-SG,671WB40,,-1.000000,100,,NSE,1.000000
14401,UTIRPP36P1-MF,UTIRPP36P1,,-1.000000,1,,NSE,1.000000
14411,SRIVASAVI-SM,SRIVASAVI,,-1.000000,1000,,NSE,5.000000
14432,771GJ34-SG,771GJ34,,-1.000000,100,,NSE,1.000000
14435,JKTYRE-EQ,JKTYRE,,-1.000000,1,,NSE,5.000000
14538,773UP33-SG,773UP33,,-1.000000,100,,NSE,1.000000
14550,NDLVENTURE-BE,NDLVENTURE,,-1.000000,1,,NSE,1.000000
14554,774UP37-SG,774UP37,,-1.000000,100,,NSE,1.000000
14558,774MZ38-SG,774MZ38,,-1.000000,100,,NSE,1.000000
14566,ZENITHSTL-BE,ZENITHSTL,,-1.000000,1,,NSE,1.000000
14592,FORTIS-EQ,FORTIS,,-1.000000,1,,NSE,5.000000
14599,GSLSU-EQ,GSLSU,,-1.000000,1,,NSE,1.000000
14635,766HR29-SG,766HR29,,-1.000000,100,,NSE,1.000000
14637,772HP31-SG,772HP31,,-1.000000,100,,NSE,1.000000
14649,778UP35-SG,778UP35,,-1.000000,100,,NSE,1.000000
14657,INSECTICID-EQ,INSECTICID,,-1.000000,1,,NSE,5.000000
14794,ABSLFTUJDG-MF,ABSLFTUJDG,,-1.000000,1,,NSE,1.000000
14687,GOACARBON-EQ,GOACARBON,,-1.000000,1,,NSE,5.000000
14737,HFMPM23RND-MF,HFMPM23RND,,-1.000000,1,,NSE,1.000000
14758,051NSETEST-EQ,051NSETEST,,-1.000000,1,,NSE,5.000000
1485,IFBIND-EQ,IFBIND,,-1.000000,1,,NSE,10.000000
14806,IRBIT-IV,IRBIT,,-1.000000,25000,,NSE,1.000000
14818,775HP32-SG,775HP32,,-1.000000,100,,NSE,1.000000
14861,776KL58-SG,776KL58,,-1.000000,100,,NSE,1.000000
14946,F13DG-MF,F13DG,,-1.000000,1,,NSE,1.000000
14971,710GR2028-GS,710GR2028,,-1.000000,1,,NSE,1.000000
15018,MAANALU-BE,MAANALU,,-1.000000,1,,NSE,1.000000
15034,BAJAJELEC-EQ,BAJAJELEC,,-1.000000,1,,NSE,5.000000
15106,761TS44-SG,761TS44,,-1.000000,100,,NSE,1.000000
15112,735IRFC31-NM,735IRFC31,,-1.000000,1,,NSE,1.000000
15126,SVLL-BE,SVLL,,-1.000000,1,,NSE,5.000000
1515,INDIACEM-EQ,INDIACEM,,-1.000000,1,,NSE,5.000000
1516,654GA30A-SG,654GA30A,,-1.000000,100,,NSE,1.000000
1521,INDIAGLYCO-EQ,INDIAGLYCO,,-1.000000,1,,NSE,10.000000
15219,PATINTLOG-EQ,PATINTLOG,,-1.000000,1,,NSE,1.000000
1535,667TS50-SG,667TS50,,-1.000000,100,,NSE,1.000000
15251,866SFIL23A-NY,866SFIL23A,,-1.000000,1,,NSE,1.000000
15355,RECLTD-EQ,RECLTD,,-1.000000,1,,NSE,5.000000
1565,RVHL-EQ,RVHL,,-1.000000,1,,NSE,1.000000
15526,739AP33-SG,739AP33,,-1.000000,100,,NSE,1.000000
1593,MGEL-EQ,MGEL,,-1.000000,1,,NSE,1.000000
15750,737AS33-SG,737AS33,,-1.000000,100,,NSE,1.000000
16092,729KL49-SG,729KL49,,-1.000000,100,,NSE,1.000000
1627,LINDEINDIA-EQ,LINDEINDIA,,-1.000000,1,,NSE,50.000000
16220,729HR29-SG,729HR29,,-1.000000,100,,NSE,1.000000
16268,743MZ37-SG,743MZ37,,-1.000000,100,,NSE,1.000000
1630,IONEXCHANG-EQ,IONEXCHANG,,-1.000000,1,,NSE,5.000000
16274,732TN53-SG,732TN53,,-1.000000,100,,NSE,1.000000
16355,PANACHE-BE,PANACHE,,-1.000000,1,,NSE,1.000000
16442,CRAYONS-ST,CRAYONS,,-1.000000,1000,,NSE,5.000000
16454,DENTALKART-SM,DENTALKART,,-1.000000,250,,NSE,5.000000
16653,733AP42-SG,733AP42,,-1.000000,100,,NSE,1.000000
16781,722GJ28-SG,722GJ28,,-1.000000,100,,NSE,1.000000
16804,741PN34-SG,741PN34,,-1.000000,100,,NSE,1.000000
16815,735TS45-SG,735TS45,,-1.000000,100,,NSE,1.000000
16917,URBAN-ST,URBAN,,-1.000000,800,,NSE,5.000000
16950,CELLPOINT-SM,CELLPOINT,,-1.000000,1200,,NSE,5.000000
16976,742CG31-SG,742CG31,,-1.000000,100,,NSE,1.000000
16989,COUNCODOS-BE,COUNCODOS,,-1.000000,1,,NSE,1.000000
16993,742AP43-SG,742AP43,,-1.000000,100,,NSE,1.000000
17000,TPHQ-BE,TPHQ,,-1.000000,1,,NSE,1.000000
17032,THYROCARE-EQ,THYROCARE,,-1.000000,1,,NSE,10.000000
17118,745HP33-SG,745HP33,,-1.000000,100,,NSE,1.000000
17124,746AP34-SG,746AP34,,-1.000000,100,,NSE,1.000000
17172,91SFL27-ZI,91SFL27,,-1.000000,1,,NSE,1.000000
17187,CYIENTDLM-EQ,CYIENTDLM,,-1.000000,1,,NSE,5.000000
1720,JAYSREETEA-EQ,JAYSREETEA,,-1.000000,1,,NSE,1.000000
17220,744HR32-SG,744HR32,,-1.000000,100,,NSE,1.000000
1000,656MH32-SG,656MH32,,-1.000000,100,,NSE,1.000000
1011,SCHAEFFLER-EQ,SCHAEFFLER,,-1.000000,1,,NSE,10.000000
10192,SHYAMCENT-BE,SHYAMCENT,,-1.000000,1,,NSE,1.000000
10212,794TS36-SG,794TS36,,-1.000000,100,,NSE,1.000000
10214,795AP38-SG,795AP38,,-1.000000,100,,NSE,1.000000
10215,795AP39-SG,795AP39,,-1.000000,100,,NSE,1.000000
10219,781RJ47-SG,781RJ47,,-1.000000,100,,NSE,1.000000
10269,791TS43-SG,791TS43,,-1.000000,100,,NSE,1.000000
10311,MWL-SM,MWL,,-1.000000,1200,,NSE,5.000000
10332,79HR34-SG,79HR34,,-1.000000,100,,NSE,1.000000
10350,CSLFINANCE-EQ,CSLFINANCE,,-1.000000,1,,NSE,5.000000
10355,803AP36-SG,803AP36,,-1.000000,100,,NSE,1.000000
10383,802AP38-SG,802AP38,,-1.000000,100,,NSE,1.000000
10393,801WB41-SG,801WB41,,-1.000000,100,,NSE,1.000000
10479,797HR42-SG,797HR42,,-1.000000,100,,NSE,1.000000
10503,H1158D46RD-MF,H1158D46RD,,-1.000000,1,,NSE,1.000000
10524,694ML25-SG,694ML25,,-1.000000,100,,NSE,1.000000
10568,RAMAPHO-EQ,RAMAPHO,,-1.000000,1,,NSE,1.000000
10661,PONNIERODE-EQ,PONNIERODE,,-1.000000,1,,NSE,5.000000
10690,NIFTYQLITY-EQ,NIFTYQLITY,,-1.000000,1,,NSE,1.000000
10831,MOVALUINAV-EQ,MOVALUINAV,,-1.000000,1,,NSE,1.000000
10840,HDFC1406DQ-MF,HDFC1406DQ,,-1.000000,1,,NSE,1.000000
10844,77TN42-SG,77TN42,,-1.000000,100,,NSE,1.000000
10845,771KL42-SG,771KL42,,-1.000000,100,,NSE,1.000000
10859,DREAMFOLKS-EQ,DREAMFOLKS,,-1.000000,1,,NSE,5.000000
10865,GVPTECH-EQ,GVPTECH,,-1.000000,1,,NSE,1.000000
10895,DBOL-BE,DBOL,,-1.000000,1,,NSE,1.000000
10898,AMEYA-SM,AMEYA,,-1.000000,1000,,NSE,5.000000
10912,758GA37-SG,758GA37,,-1.000000,100,,NSE,1.000000
10923,753BR32-SG,753BR32,,-1.000000,100,,NSE,1.000000
10925,GODREJIND-EQ,GODREJIND,,-1.000000,1,,NSE,10.000000
11006,LIQUIDBEES-EQ,LIQUIDBEES,,-1.000000,1,,NSE,1.000000
11037,BANKIETF-EQ,BANKIETF,,-1.000000,1,,NSE,1.000000
11039,DCMNVL-EQ,DCMNVL,,-1.000000,1,,NSE,1.000000
11050,SIRCA-EQ,SIRCA,,-1.000000,1,,NSE,5.000000
11072,AGRITECH-EQ,AGRITECH,,-1.000000,1,,NSE,1.000000
11095,755AS32-SG,755AS32,,-1.000000,100,,NSE,1.000000
11160,756TS40-SG,756TS40,,-1.000000,100,,NSE,1.000000
11192,SGBAUG30-GB,SGBAUG30,,-1.000000,1,,NSE,1.000000
11193,AXISILVER-EQ,AXISILVER,,-1.000000,1,,NSE,1.000000
11198,ANNAPURNA-SM,ANNAPURNA,,-1.000000,250,,NSE,5.000000
11230,1050UCL25-N7,1050UCL25,,-1.000000,1,,NSE,1.000000
11275,TVTODAY-EQ,TVTODAY,,-1.000000,1,,NSE,1.000000
11285,764MH32-SG,764MH32,,-1.000000,100,,NSE,1.000000
11287,UPL-EQ,UPL,,-1.000000,1,,NSE,5.000000
11297,SIL-EQ,SIL,,-1.000000,1,,NSE,1.000000
1134,APOLLO-EQ,APOLLO,,-1.000000,1,,NSE,1.000000
11369,TTKHLTCARE-EQ,TTKHLTCARE,,-1.000000,1,,NSE,10.000000
11405,779TN32-SG,779TN32,,-1.000000,100,,NSE,1.000000
11417,774AP42-SG,774AP42,,-1.000000,100,,NSE,1.000000
11452,CCL-EQ,CCL,,-1.000000,1,,NSE,5.000000
11457,NV20-EQ,NV20,,-1.000000,1,,NSE,1.000000
11507,783HR32-SG,783HR32,,-1.000000,100,,NSE,1.000000
11511,CENTEXT-EQ,CENTEXT,,-1.000000,1,,NSE,1.000000
11514,785AP40-SG,785AP40,,-1.000000,100,,NSE,1.000000
11560,HDFC1359DG-MF,HDFC1359DG,,-1.000000,1,,NSE,1.000000
11565,HDFC1359RQ-MF,HDFC1359RQ,,-1.000000,1,,NSE,1.000000
11566,DCI-EQ,DCI,,-1.000000,1,,NSE,5.000000
11604,777JK37-SG,777JK37,,-1.000000,100,,NSE,1.000000
11627,NARMADA-EQ,NARMADA,,-1.000000,1,,NSE,1.000000
11630,NTPC-EQ,NTPC,,-1.000000,1,,NSE,5.000000
1172,681TR35-SG,681TR35,,-1.000000,100,,NSE,1.000000
11669,79NHIT47-N3,79NHIT47,,-1.000000,1,,NSE,1.000000
11682,785BR32A-SG,785BR32A,,-1.000000,100,,NSE,1.000000
11787,GOYALALUM-EQ,GOYALALUM,,-1.000000,1,,NSE,1.000000
11829,SSWL-EQ,SSWL,,-1.000000,1,,NSE,1.000000
11833,88SCL25-ZG,88SCL25,,-1.000000,1,,NSE,1.000000
11840,NH-EQ,NH,,-1.000000,1,,NSE,10.000000
11846,87SCL27A-ZK,87SCL27A,,-1.000000,1,,NSE,1.000000
11870,785HP36-SG,785HP36,,-1.000000,100,,NSE,1.000000
11874,784HP37-SG,784HP37,,-1.000000,100,,NSE,1.000000
11903,IPSL-SM,IPSL,,-1.000000,500,,NSE,5.000000
11981,765PN42-SG,765PN42,,-1.000000,100,,NSE,1.000000
11982,HTMEDIA-BE,HTMEDIA,,-1.000000,1,,NSE,1.000000
11985,768BR32-SG,768BR32,,-1.000000,100,,NSE,1.000000
12039,UTIDAP35P1-MF,UTIDAP35P1,,-1.000000,1,,NSE,1.000000
12041,UTIDMP35P1-MF,UTIDMP35P1,,-1.000000,1,,NSE,1.000000
12124,DOLATALGO-EQ,DOLATALGO,,-1.000000,1,,NSE,1.000000
1216,PRAXIS-BE,PRAXIS,,-1.000000,1,,NSE,1.000000
12311,774KA37-SG,774KA37,,-1.000000,100,,NSE,1.000000
12328,763TS44-SG,763TS44,,-1.000000,100,,NSE,1.000000
1234,SOLEX-ST,SOLEX,,-1.000000,125,,NSE,5.000000
1235,GREAVESCOT-EQ,GREAVESCOT,,-1.000000,1,,NSE,1.000000
1237,657GA30-SG,657GA30,,-1.000000,100,,NSE,1.000000
12456,CAGL25A-N4,CAGL25A,,-1.000000,1,,NSE,1.000000
12471,CAGL27A-N6,CAGL27A,,-1.000000,1,,NSE,1.000000
12489,SWSOLAR-EQ,SWSOLAR,,-1.000000,1,,NSE,5.000000
12533,AAATECH-EQ,AAATECH,,-1.000000,1,,NSE,1.000000
12664,757HR30-SG,757HR30,,-1.000000,100,,NSE,1.000000
12678,762GA32-SG,762GA32,,-1.000000,100,,NSE,1.000000
12706,763PN39-SG,763PN39,,-1.000000,100,,NSE,1.000000
1274,VASA-SM,VASA,,-1.000000,4000,,NSE,5.000000
12710,763KA42-SG,763KA42,,-1.000000,100,,NSE,1.000000
12814,HYBRIDFIN-BE,HYBRIDFIN,,-1.000000,1,,NSE,1.000000
13086,AIAENG-EQ,AIAENG,,-1.000000,1,,NSE,10.000000
13116,QUICKHEAL-EQ,QUICKHEAL,,-1.000000,1,,NSE,5.000000
13117,757HP32-SG,757HP32,,-1.000000,100,,NSE,1.000000
13122,751HR29-SG,751HR29,,-1.000000,100,,NSE,1.000000
13126,REPRO-EQ,REPRO,,-1.000000,1,,NSE,5.000000
13150,UTIDAP35P2-MF,UTIDAP35P2,,-1.000000,1,,NSE,1.000000
13154,UTIDMP35P2-MF,UTIDMP35P2,,-1.000000,1,,NSE,1.000000
13155,UTIDQP35P2-MF,UTIDQP35P2,,-1.000000,1,,NSE,1.000000
13158,UTIRFP35P2-MF,UTIRFP35P2,,-1.000000,1,,NSE,1.000000
13175,NITINSPIN-EQ,NITINSPIN,,-1.000000,1,,NSE,5.000000
13237,767WB37-SG,767WB37,,-1.000000,100,,NSE,1.000000
13247,765NL32-SG,765NL32,,-1.000000,100,,NSE,1.000000
13254,768KA34-SG,768KA34,,-1.000000,100,,NSE,1.000000
13255,SAKUMA-BE,SAKUMA,,-1.000000,1,,NSE,1.000000
13260,KEC-EQ,KEC,,-1.000000,1,,NSE,5.000000
13307,IEL-BE,IEL,,-1.000000,1,,NSE,1.000000
13370,SGL-BE,SGL,,-1.000000,1,,NSE,1.000000
13377,761RJ32-SG,761RJ32,,-1.000000,100,,NSE,1.000000
13384,765KA34-SG,765KA34,,-1.000000,100,,NSE,1.000000
13441,BALPHARMA-EQ,BALPHARMA,,-1.000000,1,,NSE,1.000000
13463,PIONEEREMB-EQ,PIONEEREMB,,-1.000000,1,,NSE,1.000000
13484,98SCL27-ZX,98SCL27,,-1.000000,1,,NSE,1.000000
1369,662RJ30-SG,662RJ30,,-1.000000,100,,NSE,1.000000
13620,ANANTRAJ-EQ,ANANTRAJ,,-1.000000,1,,NSE,5.000000
13674,SFMP74GR-MF,SFMP74GR,,-1.000000,1,,NSE,1.000000
1373,665JK30-SG,665JK30,,-1.000000,100,,NSE,1.000000
1380,855IREDA29-N2,855IREDA29,,-1.000000,1,,NSE,1.000000
13766,DUCOL-SM,DUCOL,,-1.000000,800,,NSE,5.000000
13776,GESHIP-EQ,GESHIP,,-1.000000,1,,NSE,5.000000
13812,FEL-BZ,FEL,,-1.000000,1,,NSE,1.000000
13839,DONEAR-EQ,DONEAR,,-1.000000,1,,NSE,1.000000
13887,764GA33-SG,764GA33,,-1.000000,100,,NSE,1.000000
13890,HIRECT-EQ,HIRECT,,-1.000000,1,,NSE,10.000000
13892,77MN35-SG,77MN35,,-1.000000,100,,NSE,1.000000
13897,769MZ37-SG,769MZ37,,-1.000000,100,,NSE,1.000000
1393,880IREDA34-N6,880IREDA34,,-1.000000,1,,NSE,1.000000
13937,UTIDAP35P3-MF,UTIDAP35P3,,-1.000000,1,,NSE,1.000000
13946,UTIRAP35P3-MF,UTIRAP35P3,,-1.000000,1,,NSE,1.000000
13959,769AS33-SG,769AS33,,-1.000000,100,,NSE,1.000000
13967,767NL33A-SG,767NL33A,,-1.000000,100,,NSE,1.000000
13993,768TS42-SG,768TS42,,-1.000000,100,,NSE,1.000000
13994,766RJ43-SG,766RJ43,,-1.000000,100,,NSE,1.000000
14026,966SFIL25A-NI,966SFIL25A,,-1.000000,1,,NSE,1.000000
14028,1030SFIL26-NJ,1030SFIL26,,-1.000000,1,,NSE,1.000000
14051,726GS2033-GS,726GS2033,,-1.000000,1,,NSE,1.000000
14052,GRCL-SM,GRCL,,-1.000000,250,,NSE,5.000000
14117,755TN53-SG,755TN53,,-1.000000,100,,NSE,1.000000
14088,761TS32-SG,761TS32,,-1.000000,100,,NSE,1.000000
14096,SIYSIL-EQ,SIYSIL,,-1.000000,1,,NSE,5.000000
14113,756RJ48-SG,756RJ48,,-1.000000,100,,NSE,1.000000
14219,IMC1-N1,IMC1,,-1.000000,1,,NSE,1.000000
14260,PGIL-EQ,PGIL,,-1.000000,1,,NSE,10.000000
1428,662NL30-SG,662NL30,,-1.000000,100,,NSE,1.000000
14274,766SK33-SG,766SK33,,-1.000000,100,,NSE,1.000000
14278,ORIENTBELL-EQ,ORIENTBELL,,-1.000000,1,,NSE,1.000000
14335,HDFC2638DG-MF,HDFC2638DG,,-1.000000,1,,NSE,1.000000
14341,777AP40-SG,777AP40,,-1.000000,100,,NSE,1.000000
10195,753AS27-SG,753AS27,,-1.000000,100,,NSE,1.000000
10233,765GJ29-SG,765GJ29,,-1.000000,100,,NSE,1.000000
10246,782AS32-SG,782AS32,,-1.000000,100,,NSE,1.000000
10285,AYMSYNTEX-EQ,AYMSYNTEX,,-1.000000,1,,NSE,1.000000
10310,AURUM-EQ,AURUM,,-1.000000,1,,NSE,1.000000
10336,797AP39-SG,797AP39,,-1.000000,100,,NSE,1.000000
10368,783MN32-SG,783MN32,,-1.000000,100,,NSE,1.000000
10415,MUTHOOTCAP-EQ,MUTHOOTCAP,,-1.000000,1,,NSE,5.000000
10470,782SK32-SG,782SK32,,-1.000000,100,,NSE,1.000000
10511,UTINIFTETF-EQ,UTINIFTETF,,-1.000000,1,,NSE,1.000000
1053,UFLEX-EQ,UFLEX,,-1.000000,1,,NSE,5.000000
10558,782PN42-SG,782PN42,,-1.000000,100,,NSE,1.000000
10577,KRBL-EQ,KRBL,,-1.000000,1,,NSE,5.000000
10578,MPSLTD-EQ,MPSLTD,,-1.000000,1,,NSE,10.000000
10588,SHREEPUSHK-EQ,SHREEPUSHK,,-1.000000,1,,NSE,5.000000
10619,HDFCNEXT50-EQ,HDFCNEXT50,,-1.000000,1,,NSE,1.000000
10638,777RJ32-SG,777RJ32,,-1.000000,100,,NSE,1.000000
10640,795HR37-SG,795HR37,,-1.000000,100,,NSE,1.000000
10647,774AP31-SG,774AP31,,-1.000000,100,,NSE,1.000000
10676,MNC-EQ,MNC,,-1.000000,1,,NSE,1.000000
10721,765BR32A-SG,765BR32A,,-1.000000,100,,NSE,1.000000
10770,AHIMSA-ST,AHIMSA,,-1.000000,3000,,NSE,5.000000
10782,775PN42-SG,775PN42,,-1.000000,100,,NSE,1.000000
10838,HDFC1406DD-MF,HDFC1406DD,,-1.000000,1,,NSE,1.000000
1090,684MZ34-SG,684MZ34,,-1.000000,100,,NSE,1.000000
10957,746MP32-SG,746MP32,,-1.000000,100,,NSE,1.000000
10959,749HP34-SG,749HP34,,-1.000000,100,,NSE,1.000000
1098,68TS50A-SG,68TS50A,,-1.000000,100,,NSE,1.000000
10960,75HP36-SG,75HP36,,-1.000000,100,,NSE,1.000000
10961,75HP37-SG,75HP37,,-1.000000,100,,NSE,1.000000
10966,745SK32-SG,745SK32,,-1.000000,100,,NSE,1.000000
11013,ISHAN-ST,ISHAN,,-1.000000,48000,,NSE,5.000000
11162,HARSHA-EQ,HARSHA,,-1.000000,1,,NSE,5.000000
1127,GHCL-EQ,GHCL,,-1.000000,1,,NSE,5.000000
11212,SHK-EQ,SHK,,-1.000000,1,,NSE,1.000000
11214,NOIDATOLL-BE,NOIDATOLL,,-1.000000,1,,NSE,1.000000
11282,769BR32-SG,769BR32,,-1.000000,100,,NSE,1.000000
11283,769GA32-SG,769GA32,,-1.000000,100,,NSE,1.000000
11319,LICNETFN50-EQ,LICNETFN50,,-1.000000,1,,NSE,1.000000
11335,93SCFL25-Z1,93SCFL25,,-1.000000,1,,NSE,1.000000
11364,VAIBHAVGBL-EQ,VAIBHAVGBL,,-1.000000,1,,NSE,5.000000
11368,905SC24B-Z9,905SC24B,,-1.000000,1,,NSE,1.000000
11401,778MZ32-SG,778MZ32,,-1.000000,100,,NSE,1.000000
11403,POONAWALLA-EQ,POONAWALLA,,-1.000000,1,,NSE,5.000000
11480,KRIDHANINF-EQ,KRIDHANINF,,-1.000000,1,,NSE,1.000000
11515,785PN42-SG,785PN42,,-1.000000,100,,NSE,1.000000
11522,NIITLTD-EQ,NIITLTD,,-1.000000,1,,NSE,1.000000
11538,HDFCMOMENT-EQ,HDFCMOMENT,,-1.000000,1,,NSE,1.000000
11549,TEXINFRA-EQ,TEXINFRA,,-1.000000,1,,NSE,1.000000
1166,672KA33-SG,672KA33,,-1.000000,100,,NSE,1.000000
11593,HDFCSENSEX-EQ,HDFCSENSEX,,-1.000000,1,,NSE,1.000000
11596,LINCOLN-EQ,LINCOLN,,-1.000000,1,,NSE,5.000000
11665,79NHIT40-N2,79NHIT40,,-1.000000,1,,NSE,1.000000
117,OMFURN-SM,OMFURN,,-1.000000,1200,,NSE,5.000000
11689,SUPRAJIT-EQ,SUPRAJIT,,-1.000000,1,,NSE,5.000000
11695,788MP33-SG,788MP33,,-1.000000,100,,NSE,1.000000
11701,787RJ40-SG,787RJ40,,-1.000000,100,,NSE,1.000000
11722,707IRFC25-NF,707IRFC25,,-1.000000,1,,NSE,1.000000
11763,JPPOWER-EQ,JPPOWER,,-1.000000,1,,NSE,1.000000
11869,787HP35-SG,787HP35,,-1.000000,100,,NSE,1.000000
11878,782SK32A-SG,782SK32A,,-1.000000,100,,NSE,1.000000
11884,MANINDS-EQ,MANINDS,,-1.000000,1,,NSE,5.000000
11943,MCLEODRUSS-EQ,MCLEODRUSS,,-1.000000,1,,NSE,1.000000
12064,UTIRMP35P1-MF,UTIRMP35P1,,-1.000000,1,,NSE,1.000000
1200,ESG-EQ,ESG,,-1.000000,1,,NSE,1.000000
11952,739NHAI26-N8,739NHAI26,,-1.000000,1,,NSE,1.000000
11956,MEDANTA-EQ,MEDANTA,,-1.000000,1,,NSE,10.000000
1209,532CG25-SG,532CG25,,-1.000000,100,,NSE,1.000000
12092,KAYNES-EQ,KAYNES,,-1.000000,1,,NSE,50.000000
12108,HDFCPVTBAN-EQ,HDFCPVTBAN,,-1.000000,1,,NSE,1.000000
12256,OCCL-BE,OCCL,,-1.000000,1,,NSE,1.000000
12289,739ML26-SG,739ML26,,-1.000000,100,,NSE,1.000000
