symbol,exchange,token,lot_size,instrument_type
NMDC30SEP2569PE,NFO,112619,13500,OPTSTK
NMDC30SEP2575PE,NFO,112625,13500,OPTSTK
NMDC30SEP2579CE,NFO,112628,13500,OPTSTK
NMDC30SEP2581PE,NFO,112631,13500,OPTSTK
NMDC28OCT2564CE,NFO,112690,13500,OPTSTK
PNB25NOV2590CE,NFO,112769,8000,OPTSTK
PNB25NOV2598CE,NFO,112787,8000,OPTSTK
NTPC30SEP25335PE,NFO,112911,1500,OPTSTK
PNB25NOV25114PE,NFO,112918,8000,OPTSTK
PNBHOUSING28OCT25660PE,NFO,112994,650,OPTSTK
PNBHOUSING28OCT25740PE,NFO,112998,650,OPTSTK
PNBHOUSING28OCT25900PE,NFO,113006,650,OPTSTK
NTPC28OCT25300PE,NFO,113010,1500,OPTSTK
NTPC28OCT25350PE,NFO,113029,1500,OPTSTK
NTPC28OCT25370CE,NFO,113032,1500,OPTSTK
PNBHOUSING25NOV25880CE,NFO,113082,650,OPTSTK
PNBHOUSING25NOV25920CE,NFO,113084,650,OPTSTK
POLICYBZR28OCT251650PE,NFO,113111,350,OPTSTK
POLICYBZR25NOV252000PE,NFO,113180,350,OPTSTK
POLICYBZR25NOV252100PE,NFO,113182,350,OPTSTK
MCX30SEP257000CE,NFO,113265,125,OPTSTK
MCX30SEP257200PE,NFO,113268,125,OPTSTK
MCX30SEP257400CE,NFO,113269,125,OPTSTK
POLYCAB28OCT256500CE,NFO,113325,125,OPTSTK
POLYCAB28OCT257500CE,NFO,113340,125,OPTSTK
POWERGRID28OCT25265CE,NFO,113567,1900,OPTSTK
POWERGRID28OCT25285PE,NFO,113576,1900,OPTSTK
POWERGRID28OCT25295CE,NFO,113577,1900,OPTSTK
POWERGRID28OCT25305PE,NFO,113580,1900,OPTSTK
NUVAMA30SEP255900CE,NFO,113599,75,OPTSTK
NUVAMA30SEP256400CE,NFO,113635,75,OPTSTK
MFSL30SEP251400PE,NFO,113706,800,OPTSTK
NUVAMA30SEP257000CE,NFO,113681,75,OPTSTK
NUVAMA30SEP257600CE,NFO,113693,75,OPTSTK
MFSL30SEP251480CE,NFO,113709,800,OPTSTK
MFSL30SEP251600PE,NFO,113716,800,OPTSTK
POWERGRID25NOV25280PE,NFO,113729,1900,OPTSTK
JINDALSTEL28OCT251000CE,NFO,100089,625,OPTSTK
JINDALSTEL28OCT251020PE,NFO,100094,625,OPTSTK
JINDALSTEL28OCT251060PE,NFO,100098,625,OPTSTK
JINDALSTEL28OCT251180CE,NFO,100110,625,OPTSTK
JIOFIN30SEP25315PE,NFO,100158,2350,OPTSTK
JIOFIN30SEP25335CE,NFO,100161,2350,OPTSTK
JIOFIN30SEP25355CE,NFO,100165,2350,OPTSTK
LTF25NOV25225PE,NFO,100185,4462,OPTSTK
LTF25NOV25230PE,NFO,100187,4462,OPTSTK
LTF25NOV25235CE,NFO,100188,4462,OPTSTK
LTF25NOV25245PE,NFO,100199,4462,OPTSTK
JIOFIN28OCT25340PE,NFO,100251,2350,OPTSTK
JIOFIN28OCT25350PE,NFO,100253,2350,OPTSTK
JIOFIN28OCT25360CE,NFO,100254,2350,OPTSTK
LTIM28OCT254700CE,NFO,100264,150,OPTSTK
LTIM28OCT255100CE,NFO,100280,150,OPTSTK
JSWENERGY30SEP25510CE,NFO,100307,1000,OPTSTK
JSWENERGY30SEP25530CE,NFO,100309,1000,OPTSTK
LTIM25NOV255200CE,NFO,100339,150,OPTSTK
LTIM25NOV255600PE,NFO,100344,150,OPTSTK
JSWENERGY28OCT25400PE,NFO,100421,1000,OPTSTK
JSWENERGY28OCT25440CE,NFO,100426,1000,OPTSTK
JSWENERGY28OCT25520CE,NFO,100446,1000,OPTSTK
JSWENERGY28OCT25520PE,NFO,100447,1000,OPTSTK
JSWENERGY28OCT25600CE,NFO,100454,1000,OPTSTK
JSWSTEEL30SEP25930CE,NFO,100505,675,OPTSTK
JSWSTEEL30SEP251070PE,NFO,100532,675,OPTSTK
JSWSTEEL30SEP251130PE,NFO,100538,675,OPTSTK
JSWSTEEL30SEP251150PE,NFO,100540,675,OPTSTK
JSWSTEEL30SEP251170PE,NFO,100542,675,OPTSTK
LUPIN28OCT251900PE,NFO,100563,425,OPTSTK
LUPIN28OCT252140CE,NFO,100574,425,OPTSTK
LUPIN25NOV251600PE,NFO,100625,425,OPTSTK
IOC30SEP25117PE,NFO,100629,4875,OPTSTK
LUPIN25NOV251680PE,NFO,100632,425,OPTSTK
IOC30SEP25122PE,NFO,100638,4875,OPTSTK
IOC30SEP25127CE,NFO,100639,4875,OPTSTK
IOC30SEP25142CE,NFO,100661,4875,OPTSTK
IOC30SEP25142PE,NFO,100664,4875,OPTSTK
LUPIN25NOV252040CE,NFO,100687,425,OPTSTK
LUPIN25NOV252120PE,NFO,100692,425,OPTSTK
LUPIN25NOV252040PE,NFO,100688,425,OPTSTK
LUPIN25NOV252160CE,NFO,100694,425,OPTSTK
JSWSTEEL28OCT25940CE,NFO,100804,675,OPTSTK
M&M28OCT253150PE,NFO,100812,200,OPTSTK
JSWSTEEL28OCT25960PE,NFO,100822,675,OPTSTK
M&M28OCT253550PE,NFO,100824,200,OPTSTK
M&M25NOV252800PE,NFO,100858,200,OPTSTK
M&M25NOV253000PE,NFO,100862,200,OPTSTK
M&M25NOV253500CE,NFO,100871,200,OPTSTK
M&M25NOV253600CE,NFO,100873,200,OPTSTK
MANAPPURAM28OCT25255PE,NFO,100962,3000,OPTSTK
MANAPPURAM28OCT25265CE,NFO,100963,3000,OPTSTK
MANAPPURAM25NOV25240CE,NFO,101005,3000,OPTSTK
MANAPPURAM25NOV25240PE,NFO,101012,3000,OPTSTK
JSWSTEEL28OCT251020CE,NFO,101013,675,OPTSTK
JSWSTEEL28OCT251080PE,NFO,101020,675,OPTSTK
JSWSTEEL28OCT251120CE,NFO,101023,675,OPTSTK
MANAPPURAM25NOV25250CE,NFO,101042,3000,OPTSTK
MANKIND25NOV252000PE,NFO,101179,225,OPTSTK
IRCTC30SEP25580CE,NFO,101198,875,OPTSTK
IRCTC30SEP25660PE,NFO,101222,875,OPTSTK
IRCTC30SEP25700CE,NFO,101229,875,OPTSTK
IRCTC30SEP25720CE,NFO,101232,875,OPTSTK
IRCTC30SEP25820PE,NFO,101245,875,OPTSTK
JUBLFOOD30SEP25610CE,NFO,101292,1250,OPTSTK
IREDA30SEP25120CE,NFO,101376,3450,OPTSTK
MARICO28OCT25770PE,NFO,101407,1200,OPTSTK
MARICO28OCT25790CE,NFO,101409,1200,OPTSTK
MARICO25NOV25640CE,NFO,101500,1200,OPTSTK
MARICO25NOV25740PE,NFO,101523,1200,OPTSTK
MARICO25NOV25760CE,NFO,101526,1200,OPTSTK
JUBLFOOD28OCT25540PE,NFO,101573,1250,OPTSTK
JUBLFOOD28OCT25560CE,NFO,101574,1250,OPTSTK
JUBLFOOD28OCT25580CE,NFO,101576,1250,OPTSTK
JUBLFOOD28OCT25720PE,NFO,101604,1250,OPTSTK
IRFC30SEP25105PE,NFO,101612,4250,OPTSTK
IRFC30SEP25110CE,NFO,101613,4250,OPTSTK
IRFC30SEP25140PE,NFO,101626,4250,OPTSTK
IRFC30SEP25150CE,NFO,101631,4250,OPTSTK
IRFC30SEP25150PE,NFO,101632,4250,OPTSTK
KALYANKJIL30SEP25490PE,NFO,101685,1175,OPTSTK
KALYANKJIL30SEP25590CE,NFO,101700,1175,OPTSTK
MARUTI28OCT2513700PE,NFO,101772,50,OPTSTK
KALYANKJIL30SEP25590PE,NFO,101711,1175,OPTSTK
KALYANKJIL30SEP25630CE,NFO,101716,1175,OPTSTK
MARUTI28OCT2514100PE,NFO,101782,50,OPTSTK
KALYANKJIL28OCT25420PE,NFO,101785,1175,OPTSTK
KALYANKJIL28OCT25500PE,NFO,101810,1175,OPTSTK
KALYANKJIL28OCT25520CE,NFO,101811,1175,OPTSTK
KALYANKJIL28OCT25520PE,NFO,101812,1175,OPTSTK
KAYNES30SEP256100PE,NFO,101899,100,OPTSTK
ITC30SEP25400PE,NFO,101932,1600,OPTSTK
ITC30SEP25450CE,NFO,101947,1600,OPTSTK
KAYNES28OCT255400PE,NFO,102054,100,OPTSTK
KAYNES28OCT256000CE,NFO,102061,100,OPTSTK
MARUTI25NOV2513400CE,NFO,102063,50,OPTSTK
MARUTI25NOV2513600CE,NFO,102076,50,OPTSTK
MARUTI25NOV2513600PE,NFO,102077,50,OPTSTK
MARUTI25NOV2514800PE,NFO,102103,50,OPTSTK
MARUTI25NOV2516200PE,NFO,102123,50,OPTSTK
MARUTI25NOV2516800PE,NFO,102129,50,OPTSTK
KAYNES28OCT256600CE,NFO,102138,100,OPTSTK
KAYNES28OCT257200CE,NFO,102146,100,OPTSTK
KEI30SEP253650PE,NFO,102197,175,OPTSTK
KEI30SEP253750CE,NFO,102201,175,OPTSTK
KEI30SEP253850PE,NFO,102207,175,OPTSTK
MAXHEALTH28OCT251100CE,NFO,102265,525,OPTSTK
MAXHEALTH28OCT251220CE,NFO,102271,525,OPTSTK
KEI30SEP254350CE,NFO,102294,175,OPTSTK
MAXHEALTH25NOV25960PE,NFO,102313,525,OPTSTK
MAXHEALTH25NOV251080CE,NFO,102320,525,OPTSTK
MAXHEALTH25NOV251280CE,NFO,102376,525,OPTSTK
MAXHEALTH25NOV251320CE,NFO,102380,525,OPTSTK
KEI28OCT253500CE,NFO,102454,175,OPTSTK
KEI28OCT253500PE,NFO,102455,175,OPTSTK
KEI28OCT254200CE,NFO,102493,175,OPTSTK
KEI28OCT254200PE,NFO,102494,175,OPTSTK
KEI28OCT254300PE,NFO,102496,175,OPTSTK
MAZDOCK28OCT252700CE,NFO,102557,175,OPTSTK
JINDALSTEL30SEP25800CE,NFO,102599,625,OPTSTK
JINDALSTEL30SEP25820PE,NFO,102602,625,OPTSTK
JINDALSTEL30SEP25900CE,NFO,102609,625,OPTSTK
JINDALSTEL30SEP25940PE,NFO,102614,625,OPTSTK
JINDALSTEL30SEP25980CE,NFO,102621,625,OPTSTK
JINDALSTEL30SEP25980PE,NFO,102622,625,OPTSTK
JINDALSTEL30SEP251020PE,NFO,102626,625,OPTSTK
JINDALSTEL30SEP251080PE,NFO,102634,625,OPTSTK
JINDALSTEL30SEP251100PE,NFO,102638,625,OPTSTK
JINDALSTEL28OCT25820PE,NFO,100069,625,OPTSTK
JINDALSTEL28OCT25920CE,NFO,100081,625,OPTSTK
JINDALSTEL28OCT25920PE,NFO,100082,625,OPTSTK
JINDALSTEL28OCT251160PE,NFO,100109,625,OPTSTK
JINDALSTEL28OCT25960CE,NFO,100085,625,OPTSTK
JIOFIN30SEP25295PE,NFO,100151,2350,OPTSTK
JIOFIN28OCT25290PE,NFO,100241,2350,OPTSTK
JIOFIN28OCT25330CE,NFO,100248,2350,OPTSTK
LTF25NOV25200PE,NFO,100148,4462,OPTSTK
LTIM28OCT254900PE,NFO,100277,150,OPTSTK
LTIM28OCT255300CE,NFO,100282,150,OPTSTK
JSWENERGY30SEP25470CE,NFO,100296,1000,OPTSTK
LTIM25NOV254600CE,NFO,100333,150,OPTSTK
LTIM25NOV254800CE,NFO,100335,150,OPTSTK
LTIM25NOV255000PE,NFO,100338,150,OPTSTK
JSWENERGY28OCT25560CE,NFO,100450,1000,OPTSTK
LUPIN28OCT251740PE,NFO,100531,425,OPTSTK
LUPIN28OCT251780CE,NFO,100556,425,OPTSTK
LUPIN28OCT251820PE,NFO,100559,425,OPTSTK
LUPIN28OCT251940PE,NFO,100565,425,OPTSTK
LUPIN25NOV251840CE,NFO,100641,425,OPTSTK
LUPIN25NOV251840PE,NFO,100642,425,OPTSTK
IOC30SEP25157CE,NFO,100677,4875,OPTSTK
LUPIN25NOV252000CE,NFO,100681,425,OPTSTK
LUPIN25NOV252000PE,NFO,100682,425,OPTSTK
LUPIN25NOV252240CE,NFO,100698,425,OPTSTK
JSWSTEEL28OCT25900CE,NFO,100772,675,OPTSTK
M&M28OCT253050PE,NFO,100809,200,OPTSTK
JSWSTEEL28OCT25940PE,NFO,100810,675,OPTSTK
M&M28OCT253250PE,NFO,100816,200,OPTSTK
M&M28OCT253650PE,NFO,100826,200,OPTSTK
M&M25NOV252900CE,NFO,100859,200,OPTSTK
M&M25NOV252900PE,NFO,100860,200,OPTSTK
M&M25NOV253200CE,NFO,100865,200,OPTSTK
M&M25NOV253800PE,NFO,100878,200,OPTSTK
MANAPPURAM28OCT25245CE,NFO,100959,3000,OPTSTK
MANAPPURAM28OCT25275CE,NFO,100965,3000,OPTSTK
MANAPPURAM28OCT25295CE,NFO,100969,3000,OPTSTK
JSWSTEEL28OCT251000CE,NFO,100994,675,OPTSTK
MANAPPURAM25NOV25230CE,NFO,101003,3000,OPTSTK
MANAPPURAM25NOV25260CE,NFO,101054,3000,OPTSTK
MANKIND28OCT252250PE,NFO,101145,225,OPTSTK
MANKIND28OCT252550CE,NFO,101150,225,OPTSTK
IRCTC30SEP25580PE,NFO,101199,875,OPTSTK
IRCTC30SEP25640CE,NFO,101205,875,OPTSTK
IRCTC30SEP25680PE,NFO,101224,875,OPTSTK
IRCTC30SEP25720PE,NFO,101233,875,OPTSTK
JUBLFOOD30SEP25630PE,NFO,101295,1250,OPTSTK
JUBLFOOD30SEP25670PE,NFO,101299,1250,OPTSTK
IREDA30SEP25150CE,NFO,101382,3450,OPTSTK
IREDA30SEP25160PE,NFO,101385,3450,OPTSTK
MARICO28OCT25670PE,NFO,101397,1200,OPTSTK
MARICO28OCT25730PE,NFO,101403,1200,OPTSTK
MARICO28OCT25750CE,NFO,101404,1200,OPTSTK
MARICO28OCT25770CE,NFO,101406,1200,OPTSTK
MARICO28OCT25810CE,NFO,101411,1200,OPTSTK
MARICO25NOV25660CE,NFO,101502,1200,OPTSTK
MARICO25NOV25720PE,NFO,101521,1200,OPTSTK
MARICO25NOV25800CE,NFO,101535,1200,OPTSTK
MARICO25NOV25840CE,NFO,101544,1200,OPTSTK
JUBLFOOD28OCT25620CE,NFO,101580,1250,OPTSTK
JUBLFOOD28OCT25660PE,NFO,101598,1250,OPTSTK
JUBLFOOD28OCT25740CE,NFO,101605,1250,OPTSTK
IRFC30SEP25115PE,NFO,101616,4250,OPTSTK
JUBLFOOD28OCT25760PE,NFO,101648,1250,OPTSTK
KALYANKJIL30SEP25530CE,NFO,101694,1175,OPTSTK
KALYANKJIL28OCT25420CE,NFO,101781,1175,OPTSTK
KALYANKJIL28OCT25440CE,NFO,101789,1175,OPTSTK
MARUTI28OCT2514500CE,NFO,101864,50,OPTSTK
KAYNES30SEP255500PE,NFO,101880,100,OPTSTK
MARUTI28OCT2514700PE,NFO,101885,50,OPTSTK
MARUTI28OCT2515300CE,NFO,101911,50,OPTSTK
ITC30SEP25360CE,NFO,101923,1600,OPTSTK
ITC30SEP25420CE,NFO,101941,1600,OPTSTK
ITC30SEP25430CE,NFO,101943,1600,OPTSTK
ITC30SEP25430PE,NFO,101944,1600,OPTSTK
MARUTI25NOV2512800PE,NFO,102026,50,OPTSTK
KAYNES28OCT256400CE,NFO,102067,100,OPTSTK
MARUTI25NOV2514200PE,NFO,102097,50,OPTSTK
MARUTI25NOV2515600CE,NFO,102110,50,OPTSTK
MARUTI25NOV2515600PE,NFO,102111,50,OPTSTK
KAYNES28OCT257400CE,NFO,102148,100,OPTSTK
KEI30SEP253850CE,NFO,102205,175,OPTSTK
KEI30SEP254350PE,NFO,102295,175,OPTSTK
MAXHEALTH25NOV251240CE,NFO,102333,525,OPTSTK
MAXHEALTH25NOV251280PE,NFO,102379,525,OPTSTK
KEI28OCT253600CE,NFO,102462,175,OPTSTK
KEI28OCT254100CE,NFO,102491,175,OPTSTK
MAZDOCK28OCT252300CE,NFO,102553,175,OPTSTK
KFINTECH30SEP251050PE,NFO,102581,450,OPTSTK
JINDALSTEL30SEP25940CE,NFO,102613,625,OPTSTK
MAZDOCK25NOV252600CE,NFO,102618,175,OPTSTK
JINDALSTEL30SEP251060PE,NFO,102630,625,OPTSTK
KFINTECH30SEP251250CE,NFO,102642,450,OPTSTK
KOTAKBANK30SEP251860PE,NFO,102759,400,OPTSTK
KOTAKBANK30SEP252060PE,NFO,102790,400,OPTSTK
KOTAKBANK30SEP252220CE,NFO,102801,400,OPTSTK
MCX28OCT257300CE,NFO,102843,125,OPTSTK
MCX28OCT257700CE,NFO,102847,125,OPTSTK
MCX28OCT258700CE,NFO,102859,125,OPTSTK
JIOFIN30SEP25280CE,NFO,102873,2350,OPTSTK
MCX25NOV256600PE,NFO,103071,125,OPTSTK
MCX25NOV256800PE,NFO,103079,125,OPTSTK
MCX25NOV257400CE,NFO,103123,125,OPTSTK
MCX25NOV257800PE,NFO,103128,125,OPTSTK
MCX25NOV258000PE,NFO,103130,125,OPTSTK
KOTAKBANK28OCT251880PE,NFO,103168,400,OPTSTK
KOTAKBANK28OCT251920PE,NFO,103171,400,OPTSTK
JSWENERGY30SEP25440PE,NFO,103192,1000,OPTSTK
KOTAKBANK28OCT252160PE,NFO,103224,400,OPTSTK
KPITTECH30SEP251060CE,NFO,103329,400,OPTSTK
KPITTECH28OCT251120CE,NFO,103413,400,OPTSTK
KPITTECH28OCT251120PE,NFO,103414,400,OPTSTK
MFSL28OCT251540PE,NFO,103500,800,OPTSTK
LAURUSLABS30SEP25830PE,NFO,103513,1700,OPTSTK
LAURUSLABS30SEP25850PE,NFO,103519,1700,OPTSTK
LAURUSLABS30SEP25870PE,NFO,103537,1700,OPTSTK
JSWSTEEL30SEP25960PE,NFO,103540,675,OPTSTK
JSWSTEEL30SEP251020CE,NFO,103545,675,OPTSTK
JSWSTEEL30SEP251060PE,NFO,103550,675,OPTSTK
JSWSTEEL30SEP251140PE,NFO,103566,675,OPTSTK
LAURUSLABS30SEP25910CE,NFO,103573,1700,OPTSTK
JSWSTEEL30SEP251160PE,NFO,103574,675,OPTSTK
MFSL28OCT251660CE,NFO,103619,800,OPTSTK
MFSL28OCT251700PE,NFO,103637,800,OPTSTK
JSWSTEEL30SEP251200CE,NFO,103663,675,OPTSTK
LAURUSLABS28OCT25920CE,NFO,103730,1700,OPTSTK
MFSL25NOV251400PE,NFO,103747,800,OPTSTK
LAURUSLABS28OCT25940CE,NFO,103751,1700,OPTSTK
MFSL25NOV251480PE,NFO,103753,800,OPTSTK
MFSL25NOV251600PE,NFO,103761,800,OPTSTK
MFSL25NOV251560PE,NFO,103759,800,OPTSTK
MFSL25NOV251600CE,NFO,103760,800,OPTSTK
MFSL25NOV251680CE,NFO,103772,800,OPTSTK
MFSL25NOV251800PE,NFO,103783,800,OPTSTK
MOTHERSON28OCT2587.5CE,NFO,103831,6150,OPTSTK
MOTHERSON28OCT2587.5PE,NFO,103832,6150,OPTSTK
LICHSGFIN30SEP25570CE,NFO,103935,1000,OPTSTK
LICHSGFIN30SEP25630PE,NFO,103942,1000,OPTSTK
JUBLFOOD30SEP25520PE,NFO,104037,1250,OPTSTK
JUBLFOOD30SEP25580CE,NFO,104042,1250,OPTSTK
MPHASIS28OCT252550CE,NFO,104070,275,OPTSTK
MPHASIS28OCT252750CE,NFO,104094,275,OPTSTK
MPHASIS28OCT253250PE,NFO,104109,275,OPTSTK
LICHSGFIN28OCT25480CE,NFO,104111,1000,OPTSTK
MPHASIS25NOV253300PE,NFO,104223,275,OPTSTK
LICHSGFIN28OCT25580CE,NFO,104233,1000,OPTSTK
LICHSGFIN28OCT25660PE,NFO,104242,1000,OPTSTK
MUTHOOTFIN28OCT252450CE,NFO,104295,275,OPTSTK
MUTHOOTFIN28OCT252650PE,NFO,104300,275,OPTSTK
MUTHOOTFIN28OCT252750CE,NFO,104301,275,OPTSTK
MUTHOOTFIN25NOV252200CE,NFO,104427,275,OPTSTK
MUTHOOTFIN25NOV252200PE,NFO,104428,275,OPTSTK
MUTHOOTFIN25NOV252600CE,NFO,104435,275,OPTSTK
MUTHOOTFIN25NOV252900PE,NFO,104463,275,OPTSTK
LICI28OCT25720PE,NFO,104575,700,OPTSTK
NATIONALUM28OCT25175CE,NFO,104596,3750,OPTSTK
LICI28OCT25960CE,NFO,104606,700,OPTSTK
NATIONALUM28OCT25205PE,NFO,104609,3750,OPTSTK
NATIONALUM28OCT25215CE,NFO,104610,3750,OPTSTK
NATIONALUM28OCT25215PE,NFO,104611,3750,OPTSTK
NATIONALUM28OCT25225CE,NFO,104614,3750,OPTSTK
NATIONALUM25NOV25180CE,NFO,104712,3750,OPTSTK
NATIONALUM25NOV25240CE,NFO,104729,3750,OPTSTK
NAUKRI28OCT251220CE,NFO,104757,375,OPTSTK
LODHA30SEP251060CE,NFO,104768,450,OPTSTK
LODHA30SEP251340CE,NFO,104784,450,OPTSTK
KAYNES30SEP256200CE,NFO,104797,100,OPTSTK
NAUKRI28OCT251460CE,NFO,104811,375,OPTSTK
KAYNES30SEP257000CE,NFO,104817,100,OPTSTK
NAUKRI25NOV251200CE,NFO,104914,375,OPTSTK
NAUKRI25NOV251240CE,NFO,104916,375,OPTSTK
NAUKRI25NOV251280PE,NFO,104920,375,OPTSTK
NAUKRI25NOV251480PE,NFO,104945,375,OPTSTK
NAUKRI25NOV251520PE,NFO,104947,375,OPTSTK
LODHA28OCT251360PE,NFO,105027,450,OPTSTK
LT30SEP253350CE,NFO,105068,175,OPTSTK
NBCC28OCT2592.5PE,NFO,105134,6500,OPTSTK
NBCC25NOV2590PE,NFO,105233,6500,OPTSTK
NBCC25NOV2595CE,NFO,105234,6500,OPTSTK
NBCC25NOV25120CE,NFO,105248,6500,OPTSTK
LT28OCT253200CE,NFO,105301,175,OPTSTK
LT28OCT253200PE,NFO,105302,175,OPTSTK
LT28OCT253700CE,NFO,105340,175,OPTSTK
LT28OCT254000PE,NFO,105358,175,OPTSTK
LT28OCT254200CE,NFO,105361,175,OPTSTK
LTF30SEP25207.5CE,NFO,105409,4462,OPTSTK
LTF30SEP25227.5CE,NFO,105419,4462,OPTSTK
LTF30SEP25227.5PE,NFO,105420,4462,OPTSTK
NCC25NOV25220CE,NFO,105440,2700,OPTSTK
NCC25NOV25240PE,NFO,105460,2700,OPTSTK
LTF28OCT25195PE,NFO,105550,4462,OPTSTK
NESTLEIND28OCT251110PE,NFO,105558,500,OPTSTK
KFINTECH30SEP251000CE,NFO,105646,450,OPTSTK
KFINTECH30SEP251300CE,NFO,105657,450,OPTSTK
LTF28OCT25215PE,NFO,105721,4462,OPTSTK
NESTLEIND25NOV251060CE,NFO,105735,500,OPTSTK
NESTLEIND25NOV251100PE,NFO,105753,500,OPTSTK
NESTLEIND25NOV251120CE,NFO,105754,500,OPTSTK
NESTLEIND25NOV251180PE,NFO,105768,500,OPTSTK
NESTLEIND25NOV251200PE,NFO,105771,500,OPTSTK
NESTLEIND25NOV251220CE,NFO,105772,500,OPTSTK
NESTLEIND25NOV251280CE,NFO,105810,500,OPTSTK
LTF28OCT25230CE,NFO,105816,4462,OPTSTK
LTF28OCT25250CE,NFO,105826,4462,OPTSTK
NESTLEIND25NOV251320PE,NFO,105833,500,OPTSTK
LTIM30SEP254900CE,NFO,105854,150,OPTSTK
LTIM30SEP255500CE,NFO,105860,150,OPTSTK
NESTLEIND25NOV251340CE,NFO,105897,500,OPTSTK
NESTLEIND25NOV251340PE,NFO,105898,500,OPTSTK
NESTLEIND25NOV251360PE,NFO,105900,500,OPTSTK
LTIM28OCT254600PE,NFO,105908,150,OPTSTK
KOTAKBANK30SEP251760CE,NFO,106074,400,OPTSTK
NHPC28OCT2581PE,NFO,106086,6400,OPTSTK
KOTAKBANK30SEP252120CE,NFO,106100,400,OPTSTK
KOTAKBANK30SEP252160PE,NFO,106103,400,OPTSTK
KOTAKBANK30SEP252280PE,NFO,106109,400,OPTSTK
NHPC28OCT2585PE,NFO,106121,6400,OPTSTK
LUPIN30SEP251780PE,NFO,106181,425,OPTSTK
LUPIN30SEP252100PE,NFO,106198,425,OPTSTK
NHPC25NOV2572PE,NFO,106232,6400,OPTSTK
NHPC25NOV2574PE,NFO,106235,6400,OPTSTK
NHPC25NOV2584CE,NFO,106244,6400,OPTSTK
NHPC25NOV2586CE,NFO,106246,6400,OPTSTK
NHPC25NOV2592CE,NFO,106252,6400,OPTSTK
NMDC28OCT2573PE,NFO,106376,13500,OPTSTK
NMDC28OCT2581PE,NFO,106384,13500,OPTSTK
LUPIN28OCT251600CE,NFO,106502,425,OPTSTK
NMDC25NOV2568PE,NFO,106516,13500,OPTSTK
LUPIN28OCT251720CE,NFO,106525,425,OPTSTK
LUPIN28OCT251960CE,NFO,106557,425,OPTSTK
LUPIN28OCT252080CE,NFO,106563,425,OPTSTK
LUPIN28OCT252120CE,NFO,106565,425,OPTSTK
NMDC25NOV2578CE,NFO,106567,13500,OPTSTK
LUPIN28OCT252160CE,NFO,106569,425,OPTSTK
LUPIN28OCT252200CE,NFO,106571,425,OPTSTK
LUPIN28OCT252280CE,NFO,106575,425,OPTSTK
NMDC25NOV2580CE,NFO,106577,13500,OPTSTK
NMDC25NOV2582CE,NFO,106589,13500,OPTSTK
NTPC28OCT25295PE,NFO,106632,1500,OPTSTK
NTPC28OCT25305CE,NFO,106634,1500,OPTSTK
NTPC28OCT25355PE,NFO,106645,1500,OPTSTK
M&M30SEP253950CE,NFO,106722,200,OPTSTK
M&M28OCT252900CE,NFO,106779,200,OPTSTK
M&M28OCT253100PE,NFO,106786,200,OPTSTK
NTPC25NOV25300PE,NFO,106787,1500,OPTSTK
KPITTECH30SEP251040CE,NFO,106820,400,OPTSTK
KPITTECH30SEP251120CE,NFO,106824,400,OPTSTK
KPITTECH30SEP251200PE,NFO,106829,400,OPTSTK
KPITTECH30SEP251440CE,NFO,106840,400,OPTSTK
NTPC25NOV25320CE,NFO,106858,1500,OPTSTK
NTPC25NOV25320PE,NFO,106859,1500,OPTSTK
MANAPPURAM30SEP25315CE,NFO,106984,3000,OPTSTK
LAURUSLABS30SEP25720CE,NFO,107034,1700,OPTSTK
LAURUSLABS30SEP25820CE,NFO,107048,1700,OPTSTK
LAURUSLABS30SEP25820PE,NFO,107049,1700,OPTSTK
NUVAMA28OCT256300PE,NFO,107065,75,OPTSTK
NUVAMA28OCT256500CE,NFO,107066,75,OPTSTK
NUVAMA28OCT256900CE,NFO,107070,75,OPTSTK
NUVAMA25NOV255600PE,NFO,107152,75,OPTSTK
NUVAMA25NOV256000PE,NFO,107187,75,OPTSTK
NUVAMA25NOV256600CE,NFO,107192,75,OPTSTK
NUVAMA25NOV257600PE,NFO,107204,75,OPTSTK
LICHSGFIN30SEP25500PE,NFO,107228,1000,OPTSTK
NYKAA28OCT25227.5CE,NFO,107276,3125,OPTSTK
MANAPPURAM28OCT25330PE,NFO,107299,3000,OPTSTK
MANKIND30SEP252250PE,NFO,107322,225,OPTSTK
NYKAA28OCT25252.5PE,NFO,107327,3125,OPTSTK
LICHSGFIN30SEP25640PE,NFO,107365,1000,OPTSTK
MANKIND30SEP252450CE,NFO,107367,225,OPTSTK
MANKIND30SEP252450PE,NFO,107368,225,OPTSTK
LICHSGFIN30SEP25680CE,NFO,107370,1000,OPTSTK
MANKIND30SEP252550PE,NFO,107380,225,OPTSTK
MANKIND28OCT252100CE,NFO,107433,225,OPTSTK
MANKIND28OCT252200PE,NFO,107436,225,OPTSTK
NYKAA25NOV25220PE,NFO,107480,3125,OPTSTK
NYKAA25NOV25240PE,NFO,107496,3125,OPTSTK
NYKAA25NOV25255PE,NFO,107544,3125,OPTSTK
MARICO30SEP25790CE,NFO,107637,1200,OPTSTK
MARICO28OCT25780CE,NFO,107733,1200,OPTSTK
LICI30SEP25720PE,NFO,107781,700,OPTSTK
LICI30SEP25760PE,NFO,107785,700,OPTSTK
LICI30SEP251040CE,NFO,107841,700,OPTSTK
OBEROIRLTY25NOV251440PE,NFO,107946,350,OPTSTK
